parcel,year,month,price,risk,acres,sqft,age,class,churchill
75,1996,4,167744.72246724358,0.0,1.2132575319697458,19.981347457971218,42,1,0
75,1999,6,161058.19021079474,0.0,1.2132575319697458,19.981347457971218,45,1,0
75,1998,4,145978.76900266611,0.0,1.2132575319697458,19.981347457971218,44,1,0
75,1994,6,173754.3258219589,0.0,1.2132575319697458,19.981347457971218,40,1,0
75,1995,11,163027.81019721914,0.0,1.2132575319697458,19.981347457971218,41,1,0
76,1996,5,264495.0075896679,0.0,4.286660005968834,22.61286868421354,17,3,1
76,1991,7,262446.96415428637,0.0,4.286660005968834,22.61286868421354,12,3,1
76,2000,2,269683.97820303845,1.2816195441560247,4.286660005968834,22.61286868421354,21,3,1
76,1992,12,257389.25401668256,0.0,4.286660005968834,22.61286868421354,13,3,1
77,2001,11,253719.29302478535,0.0,3.5231629237260496,32.74549330810501,31,4,0
77,1996,9,265875.30665700266,0.0,3.5231629237260496,32.74549330810501,26,4,0
77,1992,7,259824.69592797104,0.0,3.5231629237260496,32.74549330810501,22,4,0
77,1991,10,266628.9279448283,0.0,3.5231629237260496,32.74549330810501,21,4,0
77,1997,9,267250.53334876394,0.0,3.5231629237260496,32.74549330810501,27,4,0
78,1990,4,219827.54154793304,0.0,3.8366233706584425,14.071422310030162,17,4,0
78,1999,5,211283.47235902408,0.0,3.8366233706584425,14.071422310030162,26,4,0
78,1997,7,216125.41877371602,0.0,3.8366233706584425,14.071422310030162,24,4,0
78,1995,11,205746.9523141233,0.0,3.8366233706584425,14.071422310030162,22,4,0
78,1992,7,235663.84970298887,0.0,3.8366233706584425,14.071422310030162,19,4,0
78,1991,7,226239.96029186997,0.0,3.8366233706584425,14.071422310030162,18,4,0
79,1991,6,264091.60164114274,0.0,3.9991613181686,33.32974315782373,14,2,1
79,2001,4,277773.7388901053,1.724690380149252,3.9991613181686,33.32974315782373,24,2,1
79,1993,1,266180.38462372357,0.0,3.9991613181686,33.32974315782373,16,2,1
79,1999,2,286996.1146912161,0.0,3.9991613181686,33.32974315782373,22,2,1
79,1997,1,272037.2787449594,0.0,3.9991613181686,33.32974315782373,20,2,1
80,1996,7,273440.02901040035,0.0,3.0875389775425655,37.23279973721418,21,2,1
80,1993,1,271899.0813840081,0.0,3.0875389775425655,37.23279973721418,18,2,1
80,1992,9,278190.91339784,0.0,3.0875389775425655,37.23279973721418,17,2,1
81,1991,8,185906.01694993157,0.0,3.5371007761246362,13.511693768937597,48,3,0
81,2001,3,187457.7538910452,0.0,3.5371007761246362,13.511693768937597,58,3,0
81,1995,4,171596.73905569746,0.0,3.5371007761246362,13.511693768937597,52,3,0
81,1990,6,170723.81459879325,0.0,3.5371007761246362,13.511693768937597,47,3,0
82,1996,11,225089.062522554,0.0,3.067495406684554,23.167898307488926,43,3,0
82,1990,3,219272.9094061881,0.0,3.067495406684554,23.167898307488926,37,3,0
82,1995,10,211174.9927668943,0.0,3.067495406684554,23.167898307488926,42,3,0
82,2001,10,203479.22396735463,0.0,3.067495406684554,23.167898307488926,48,3,0
82,1997,9,216254.73049659954,0.0,3.067495406684554,23.167898307488926,44,3,0
83,1994,1,236703.70467894064,0.0,2.481343623372939,34.07506101596321,38,3,0
83,2001,1,218418.46813925484,0.0,2.481343623372939,34.07506101596321,45,3,0
83,1996,2,235652.468207501,0.0,2.481343623372939,34.07506101596321,40,3,0
83,1991,10,242172.85157494087,0.0,2.481343623372939,34.07506101596321,35,3,0
84,1992,6,205362.14931973023,0.0,0.8978775145643678,36.725948711073286,29,1,0
84,2002,12,188943.9370069503,0.0,0.8978775145643678,36.725948711073286,39,1,0
84,1999,2,198628.32189726905,0.0,0.8978775145643678,36.725948711073286,36,1,0
84,1993,11,213760.8756524847,0.0,0.8978775145643678,36.725948711073286,30,1,0
84,1997,3,209706.00552079122,0.0,0.8978775145643678,36.725948711073286,34,1,0
84,1990,1,208333.46622816075,0.0,0.8978775145643678,36.725948711073286,27,1,0
85,1997,11,165021.7056365613,0.0,0.40539496168197886,21.362114417813167,20,1,1
85,1995,5,158922.4129010376,0.0,0.40539496168197886,21.362114417813167,18,1,1
85,1994,7,167237.40671297812,0.0,0.40539496168197886,21.362114417813167,17,1,1
85,1990,4,150622.72534267866,0.0,0.40539496168197886,21.362114417813167,13,1,1
85,1991,9,160724.69105142917,0.0,0.40539496168197886,21.362114417813167,14,1,1
86,1997,2,286258.8146337874,0.0,4.301689030396303,34.007700379133524,26,4,1
86,1991,2,299510.4714932294,0.0,4.301689030396303,34.007700379133524,20,4,1
86,1993,6,291823.9349728993,0.0,4.301689030396303,34.007700379133524,22,4,1
86,1994,8,289117.25514467934,0.0,4.301689030396303,34.007700379133524,23,4,1
87,1996,10,275306.338781473,0.0,4.775770430259639,33.34270671546222,19,1,0
87,1999,10,276285.8441935006,0.0,4.775770430259639,33.34270671546222,22,1,0
87,2002,2,261532.7844633996,0.0,4.775770430259639,33.34270671546222,25,1,0
87,1995,7,286976.47512704757,0.0,4.775770430259639,33.34270671546222,18,1,0
87,1990,6,276942.94309250155,0.0,4.775770430259639,33.34270671546222,13,1,0
88,1996,2,189288.9349171829,0.0,1.4530079843958743,28.51798861400928,26,1,1
88,1991,10,233781.08066766587,0.0,1.4530079843958743,28.51798861400928,21,1,1
88,1999,10,180720.5621026934,0.0,1.4530079843958743,28.51798861400928,29,1,1
89,2002,5,214135.19880211732,0.0,0.8591554655391442,26.073899385608325,17,4,0
89,1997,7,197664.09524268605,0.0,0.8591554655391442,26.073899385608325,12,4,0
89,1996,2,214418.7224794313,0.0,0.8591554655391442,26.073899385608325,11,4,0
90,1997,12,153542.76125065045,0.0,0.9716608375795073,12.382088653080388,21,3,0
90,1994,3,161825.10998748225,0.0,0.9716608375795073,12.382088653080388,18,3,0
90,2002,6,160662.71386689492,0.0,0.9716608375795073,12.382088653080388,26,3,0
90,1991,5,151255.3979717546,0.0,0.9716608375795073,12.382088653080388,15,3,0
91,2000,12,265894.0918662805,0.0,3.7376442760759265,36.39570306527963,42,1,0
91,1992,8,251459.60812642882,0.0,3.7376442760759265,36.39570306527963,34,1,0
91,1997,7,258427.49528499317,0.0,3.7376442760759265,36.39570306527963,39,1,0
92,1992,1,219048.04984145582,0.0,0.8256304063967852,29.072180725905614,34,4,1
92,2001,1,177172.69115498135,1.9087388488326789,0.8256304063967852,29.072180725905614,43,4,1
92,1994,2,195350.10392835486,0.0,0.8256304063967852,29.072180725905614,36,4,1
93,1994,11,179549.63118328888,0.0,0.624851325044106,32.88003449162926,47,3,0
93,1991,9,182179.62266349388,0.0,0.624851325044106,32.88003449162926,44,3,0
93,1992,1,204001.03118894694,0.0,0.624851325044106,32.88003449162926,45,3,0
93,1993,9,180751.26771947005,0.0,0.624851325044106,32.88003449162926,46,3,0
93,2002,3,199092.28816826845,0.0,0.624851325044106,32.88003449162926,55,3,0
94,1996,8,248154.1748000143,0.0,4.293913739437528,27.031983399430576,51,2,0
94,2002,5,220975.24553018794,0.0,4.293913739437528,27.031983399430576,57,2,0
94,1995,6,223376.5170811581,0.0,4.293913739437528,27.031983399430576,50,2,0
94,1994,11,226147.00831798548,0.0,4.293913739437528,27.031983399430576,49,2,0
94,1990,1,236591.39776579823,0.0,4.293913739437528,27.031983399430576,45,2,0
94,1992,9,251933.93236451116,0.0,4.293913739437528,27.031983399430576,47,2,0
95,2000,11,170318.12524369854,1.4521353793397294,0.7014306376490158,25.42157365880643,52,3,1
95,1998,3,158282.51846295776,0.0,0.7014306376490158,25.42157365880643,50,3,1
95,1997,6,174415.1076365837,0.0,0.7014306376490158,25.42157365880643,49,3,1
95,2002,8,156037.5559823445,0.9045511478685256,0.7014306376490158,25.42157365880643,54,3,1
95,1990,5,168738.5263841335,0.0,0.7014306376490158,25.42157365880643,42,3,1
96,2002,6,195668.03207432455,0.0,3.315260591735443,17.825068479490472,54,2,0
96,1996,11,205402.51316821296,0.0,3.315260591735443,17.825068479490472,48,2,0
96,1993,7,198062.9612483489,0.0,3.315260591735443,17.825068479490472,45,2,0
96,1997,7,213947.88181343023,0.0,3.315260591735443,17.825068479490472,49,2,0
97,2001,9,202180.4979972573,0.0,1.6191241216995478,37.91331225040593,58,2,0
97,1998,1,199739.54983535502,0.0,1.6191241216995478,37.91331225040593,55,2,0
97,1996,1,209108.8993593438,0.0,1.6191241216995478,37.91331225040593,53,2,0
98,1998,5,198148.0549521519,0.0,4.008345421954217,16.25779960037674,51,4,0
98,1993,5,209621.50588155887,0.0,4.008345421954217,16.25779960037674,46,4,0
98,1995,6,210924.0002108897,0.0,4.008345421954217,16.25779960037674,48,4,0
98,1996,2,226347.31603144744,0.0,4.008345421954217,16.25779960037674,49,4,0
98,1999,4,217057.21450259598,0.0,4.008345421954217,16.25779960037674,52,4,0
99,1990,12,212174.4733578321,0.0,2.2217887797646707,16.43559618435186,8,4,0
99,1997,8,204605.2343001384,0.0,2.2217887797646707,16.43559618435186,15,4,0
99,1993,1,210028.6798431132,0.0,2.2217887797646707,16.43559618435186,11,4,0
99,2002,9,187650.5326239751,0.0,2.2217887797646707,16.43559618435186,20,4,0
99,2000,4,221529.9977236575,0.0,2.2217887797646707,16.43559618435186,18,4,0
99,1992,2,189208.45853775713,0.0,2.2217887797646707,16.43559618435186,10,4,0
100,1991,4,184717.4153452454,0.0,1.4944456213334798,22.59866272443357,35,2,1
100,1994,5,176488.48081791247,0.0,1.4944456213334798,22.59866272443357,38,2,1
100,1992,5,181186.56263576425,0.0,1.4944456213334798,22.59866272443357,36,2,1
100,1995,3,197131.6471058179,0.0,1.4944456213334798,22.59866272443357,39,2,1
100,2000,9,162835.2203411875,1.516604899371175,1.4944456213334798,22.59866272443357,44,2,1
101,1990,11,211318.16996185094,0.0,2.4051869379807926,13.917199923599197,7,4,0
101,1997,10,202699.33373969508,0.0,2.4051869379807926,13.917199923599197,14,4,0
101,2001,5,190294.6933462718,0.0,2.4051869379807926,13.917199923599197,18,4,0
101,1991,9,196503.64682532355,0.0,2.4051869379807926,13.917199923599197,8,4,0
102,2001,1,289161.728655682,0.0,4.968748853323759,32.136996158543184,36,2,0
102,1996,1,286095.580116618,0.0,4.968748853323759,32.136996158543184,31,2,0
102,1994,11,284030.8222545152,0.0,4.968748853323759,32.136996158543184,29,2,0
102,1998,11,270146.75477017823,0.0,4.968748853323759,32.136996158543184,33,2,0
103,1991,5,271655.4496480461,0.0,3.09554810006947,32.093189263398074,4,4,1
103,2002,2,274667.390167445,1.0260750762382487,3.09554810006947,32.093189263398074,15,4,1
103,1993,10,287028.78152758745,0.0,3.09554810006947,32.093189263398074,6,4,1
104,1998,4,216630.4265722413,0.0,2.6727607182276767,26.37088226599346,45,4,1
104,1999,5,235989.9867922548,0.0,2.6727607182276767,26.37088226599346,46,4,1
104,1991,3,227433.33895407073,0.0,2.6727607182276767,26.37088226599346,38,4,1
104,2000,11,207444.0461461107,1.0031928712117337,2.6727607182276767,26.37088226599346,47,4,1
104,1996,2,237122.88535645892,0.0,2.6727607182276767,26.37088226599346,43,4,1
104,1997,8,220716.96052713334,0.0,2.6727607182276767,26.37088226599346,44,4,1
105,2002,10,186388.82102287497,0.0,2.105995500400601,16.934974589617607,39,2,0
105,1998,1,184013.72414055775,0.0,2.105995500400601,16.934974589617607,35,2,0
105,1993,1,171710.4262785628,0.0,2.105995500400601,16.934974589617607,30,2,0
105,1994,2,181768.0913258636,0.0,2.105995500400601,16.934974589617607,31,2,0
105,1996,5,160185.42944507473,0.0,2.105995500400601,16.934974589617607,33,2,0
106,1991,11,223637.31373139488,0.0,2.046440914665531,36.12083506768461,46,3,1
106,1994,8,226761.75453805592,0.0,2.046440914665531,36.12083506768461,49,3,1
106,1990,7,226474.45871410976,0.0,2.046440914665531,36.12083506768461,45,3,1
106,2002,11,215039.57157443478,1.8333474443774467,2.046440914665531,36.12083506768461,57,3,1
106,2000,1,209506.2040319589,0.7011241579324747,2.046440914665531,36.12083506768461,55,3,1
106,1996,11,219942.10995937212,0.0,2.046440914665531,36.12083506768461,51,3,1
107,1998,10,190852.213091911,0.0,0.23049526587911454,31.580674952515693,12,1,0
107,2001,5,182204.81612918683,0.0,0.23049526587911454,31.580674952515693,15,1,0
107,2000,5,186753.1693151341,0.0,0.23049526587911454,31.580674952515693,14,1,0
107,1995,6,199260.00406209563,0.0,0.23049526587911454,31.580674952515693,9,1,0
107,1993,3,200763.8207691338,0.0,0.23049526587911454,31.580674952515693,7,1,0
107,1992,7,198896.29091483192,0.0,0.23049526587911454,31.580674952515693,6,1,0
108,1995,6,223959.81583057682,0.0,2.0811980019624463,24.698955289813895,9,4,1
108,1991,1,227658.5826149557,0.0,2.0811980019624463,24.698955289813895,5,4,1
108,2002,5,216114.93582422793,1.6612154296123456,2.0811980019624463,24.698955289813895,16,4,1
109,2002,6,177713.15046407722,0.8276838911529889,0.473838362238175,37.89794796944936,58,3,1
109,1999,6,200030.8690201783,0.0,0.473838362238175,37.89794796944936,55,3,1
109,1997,1,213045.3392345066,0.0,0.473838362238175,37.89794796944936,53,3,1
110,1999,11,164003.48885210033,0.0,1.3497913171004272,12.846675257177534,30,4,0
110,1992,7,185217.68901750154,0.0,1.3497913171004272,12.846675257177534,23,4,0
110,1990,8,187207.28206550225,0.0,1.3497913171004272,12.846675257177534,21,4,0
110,1998,7,171955.92902951202,0.0,1.3497913171004272,12.846675257177534,29,4,0
110,1994,2,158741.65650411224,0.0,1.3497913171004272,12.846675257177534,25,4,0
111,1991,1,185130.37418614238,0.0,1.7527724394161086,12.056373973024954,5,3,0
111,1990,2,186410.51503855563,0.0,1.7527724394161086,12.056373973024954,4,3,0
111,1999,9,177761.12387371194,0.0,1.7527724394161086,12.056373973024954,13,3,0
112,2002,9,150414.51988566786,1.5518574168563413,2.733158020777167,10.207602867544804,58,4,1
112,1998,10,169585.52367972123,0.0,2.733158020777167,10.207602867544804,54,4,1
112,1990,10,151050.43697371802,0.0,2.733158020777167,10.207602867544804,46,4,1
112,1996,8,152727.92249114346,0.0,2.733158020777167,10.207602867544804,52,4,1
113,1999,9,219901.60186265377,0.0,1.6886970539401789,32.30912996679159,27,2,0
113,2000,1,232317.11236917277,0.0,1.6886970539401789,32.30912996679159,28,2,0
113,1991,12,215316.70067992905,0.0,1.6886970539401789,32.30912996679159,19,2,0
113,1998,4,208956.97048849426,0.0,1.6886970539401789,32.30912996679159,26,2,0
114,1996,1,151994.203241405,0.0,0.5631909436024284,24.18760350585338,48,1,0
114,2000,9,152949.2831186252,0.0,0.5631909436024284,24.18760350585338,52,1,0
114,1999,6,143112.52522271307,0.0,0.5631909436024284,24.18760350585338,51,1,0
115,1999,6,203292.4976160541,0.0,0.6102113359432301,24.007821647209738,18,4,1
115,1996,1,203191.1018015732,0.0,0.6102113359432301,24.007821647209738,15,4,1
115,1997,5,185906.85818636024,0.0,0.6102113359432301,24.007821647209738,16,4,1
115,1993,11,186023.37506712347,0.0,0.6102113359432301,24.007821647209738,12,4,1
115,1995,6,194260.23970140616,0.0,0.6102113359432301,24.007821647209738,14,4,1
116,1999,9,144596.81337660857,0.0,1.6466268232832035,11.113255346148899,44,3,0
116,1991,6,132705.85745429408,0.0,1.6466268232832035,11.113255346148899,36,3,0
116,2001,11,149802.0761630955,0.0,1.6466268232832035,11.113255346148899,46,3,0
116,1993,2,164092.22253613814,0.0,1.6466268232832035,11.113255346148899,38,3,0
116,2002,10,139375.5412333648,0.0,1.6466268232832035,11.113255346148899,47,3,0
116,1990,10,156426.03146538467,0.0,1.6466268232832035,11.113255346148899,35,3,0
117,1995,5,256117.53959381537,0.0,4.904351260151681,10.098453677071543,6,3,1
117,2001,2,225562.37726501096,1.110705490815916,4.904351260151681,10.098453677071543,12,3,1
117,1998,6,242295.2543416434,0.0,4.904351260151681,10.098453677071543,9,3,1
117,2002,4,228472.73941104344,1.4036528833856607,4.904351260151681,10.098453677071543,13,3,1
118,1997,11,145789.90455258102,0.0,1.3470054477134914,14.048000288809433,19,2,0
118,2002,2,145349.89620331634,0.0,1.3470054477134914,14.048000288809433,24,2,0
118,2000,8,159165.3300700858,0.0,1.3470054477134914,14.048000288809433,22,2,0
118,1995,8,155884.00459881985,0.0,1.3470054477134914,14.048000288809433,17,2,0
118,1996,9,151050.67374664487,0.0,1.3470054477134914,14.048000288809433,18,2,0
119,2001,3,249823.23502800043,0.0,4.265937281064403,19.2625895893863,28,3,0
119,2002,11,227428.32942025978,0.0,4.265937281064403,19.2625895893863,29,3,0
119,1999,8,247196.61163428795,0.0,4.265937281064403,19.2625895893863,26,3,0
119,1995,12,245083.23050138284,0.0,4.265937281064403,19.2625895893863,22,3,0
120,1996,3,247166.36085951398,0.0,2.739495249909952,35.30829487412325,44,2,0
120,1992,1,256187.81723402135,0.0,2.739495249909952,35.30829487412325,40,2,0
120,1997,2,223907.83789597882,0.0,2.739495249909952,35.30829487412325,45,2,0
120,2002,5,225775.27276018186,0.0,2.739495249909952,35.30829487412325,50,2,0
120,1999,5,240678.40713077402,0.0,2.739495249909952,35.30829487412325,47,2,0
121,1996,11,142479.0588253042,0.0,0.6555654770743113,16.365917665492088,55,3,1
121,1997,3,125651.8825138072,0.0,0.6555654770743113,16.365917665492088,56,3,1
121,1990,3,135255.3006785539,0.0,0.6555654770743113,16.365917665492088,49,3,1
121,2002,11,120437.03608688904,0.9154703899624013,0.6555654770743113,16.365917665492088,61,3,1
122,2002,5,158223.87837461184,0.0,1.2896209324961898,20.1224987313989,51,1,0
122,1996,7,161993.50307909085,0.0,1.2896209324961898,20.1224987313989,45,1,0
122,1997,12,145344.63336801762,0.0,1.2896209324961898,20.1224987313989,46,1,0
122,1995,5,158895.81598371518,0.0,1.2896209324961898,20.1224987313989,44,1,0
122,1992,8,165253.74027387676,0.0,1.2896209324961898,20.1224987313989,41,1,0
123,2001,8,165300.04552718488,0.0,1.0120373239310845,18.884294932042614,25,2,0
123,2002,6,162993.21103217,0.0,1.0120373239310845,18.884294932042614,26,2,0
123,1995,9,179874.83377083344,0.0,1.0120373239310845,18.884294932042614,19,2,0
123,1996,8,174316.30180717807,0.0,1.0120373239310845,18.884294932042614,20,2,0
123,1994,1,181488.34389643976,0.0,1.0120373239310845,18.884294932042614,18,2,0
124,1992,11,250584.76029722317,0.0,3.1165140360050643,33.676587742827834,13,1,1
124,1990,2,250884.06736158347,0.0,3.1165140360050643,33.676587742827834,11,1,1
124,1996,11,244563.4051990673,0.0,3.1165140360050643,33.676587742827834,17,1,1
124,1994,7,251655.6688126788,0.0,3.1165140360050643,33.676587742827834,15,1,1
124,1993,9,274471.5497572296,0.0,3.1165140360050643,33.676587742827834,14,1,1
125,1990,9,280622.8307080999,0.0,4.337685691424777,35.719941103979785,20,1,0
125,1999,4,292657.84640944714,0.0,4.337685691424777,35.719941103979785,29,1,0
125,1996,7,277073.9335435436,0.0,4.337685691424777,35.719941103979785,26,1,0
125,2000,9,270215.73863959697,0.0,4.337685691424777,35.719941103979785,30,1,0
125,2002,5,271927.2056369352,0.0,4.337685691424777,35.719941103979785,32,1,0
125,1992,12,269157.4635727001,0.0,4.337685691424777,35.719941103979785,22,1,0
126,1999,7,215883.7026214137,0.0,2.036437097131519,36.97666455924182,47,2,1
126,2002,9,229260.48153748052,0.5580050660282152,2.036437097131519,36.97666455924182,50,2,1
126,1998,4,218424.6918963102,0.0,2.036437097131519,36.97666455924182,46,2,1
126,1992,1,208511.08665583396,0.0,2.036437097131519,36.97666455924182,40,2,1
127,1994,5,232750.60584364194,0.0,2.0280066464006197,31.241270110165654,5,1,1
127,1997,5,238894.0120015195,0.0,2.0280066464006197,31.241270110165654,8,1,1
127,1998,12,234342.2327533874,0.0,2.0280066464006197,31.241270110165654,9,1,1
128,1995,10,172067.70924713084,0.0,2.1376159090097877,14.859487807894729,25,2,1
128,1993,9,164958.63914463404,0.0,2.1376159090097877,14.859487807894729,23,2,1
128,1997,3,171150.873536729,0.0,2.1376159090097877,14.859487807894729,27,2,1
128,2002,3,165698.59528272873,0.9339564756560799,2.1376159090097877,14.859487807894729,32,2,1
129,1993,4,186189.465735464,0.0,0.8509358576339019,27.31836041135124,48,4,0
129,1992,5,179072.76825057837,0.0,0.8509358576339019,27.31836041135124,47,4,0
129,1990,1,200891.43188685837,0.0,0.8509358576339019,27.31836041135124,45,4,0
