stdntid,blockid,classid,tfa,classsize,femstdnt,blkstdnt,hstdnt,wstdnt,pre_ts,femteach,blkteach,hteach,wteach,teach_exp,teach_cert,ts
1203,12,92,1,25,0,0,0,1,44.76332399940497,1,0,0,1,2,1,35.63705996694941
1204,26,86,0,26,1,0,1,0,34.795803451417925,0,1,0,0,11,1,29.486402759972087
1205,13,14,0,20,1,0,0,1,51.90433908010789,0,0,0,1,4,1,32.918506871425535
1206,40,71,1,23,0,0,1,0,42.533624339795935,0,0,0,1,11,1,21.711186557365195
1207,18,86,1,27,1,0,0,1,51.437486008992906,0,1,0,0,9,1,34.08502120505652
1208,25,5,1,28,0,0,1,0,63.45529853551899,1,1,0,0,6,0,36.16477229157705
1209,33,55,0,22,0,1,0,0,54.37492015871098,1,0,0,1,2,1,33.275559453001314
1210,47,2,0,23,1,0,1,0,62.962557092217295,0,0,0,1,15,1,37.671296884596536
1211,40,62,1,21,0,0,1,0,39.8852019898343,1,0,0,1,5,1,24.731765529469172
1212,43,91,1,27,1,0,1,0,60.87455738680692,0,0,0,1,12,0,33.25810477320597
1213,12,21,1,23,0,0,0,1,66.76597931651666,0,1,0,0,13,1,38.80301875985169
1214,44,79,0,24,1,0,0,1,50.64322006708026,1,0,0,1,17,0,41.123497636856754
1215,36,21,1,26,1,1,0,0,73.22053393697689,1,0,0,1,4,1,54.76200989960168
1216,48,10,0,27,1,0,0,1,41.425687882713945,1,0,0,1,10,0,35.56013366559874
1217,4,87,1,24,0,1,0,0,43.61166130240548,1,0,1,0,1,1,26.077085176420255
1218,5,58,0,23,1,1,0,0,56.499355504284686,1,0,0,1,11,1,43.113726229659974
1219,37,39,0,18,0,0,0,1,50.54465544830189,1,0,0,1,16,1,43.786627387856775
1220,8,5,1,19,0,1,0,0,42.57092667218772,1,0,0,1,11,0,25.528815591573583
1221,42,65,1,18,0,0,0,1,56.19104076615768,1,0,0,1,9,0,45.129228422982784
1222,49,13,0,26,0,0,0,1,53.55541513332393,1,0,0,1,2,0,26.97395174946616
1223,28,85,1,27,1,1,0,0,44.13723323467751,1,0,0,1,7,0,26.04815257819931
1224,31,90,0,27,0,0,0,1,51.890516260443725,1,1,0,0,19,1,33.98790212936801
1225,9,85,0,26,1,0,0,1,57.59025520630926,0,1,0,0,18,1,38.52691129833707
1226,29,53,0,24,1,0,0,1,43.915412135014876,1,0,0,1,20,0,29.19609044850288
1227,14,82,0,19,0,0,1,0,55.16995809640888,1,0,0,1,7,0,34.56640924947274
1228,40,45,1,23,1,1,1,0,41.32956772478653,0,1,0,0,9,1,30.700832624917552
1229,41,32,0,28,0,0,1,0,43.26175619025153,0,0,0,1,12,1,23.242715335115967
1230,22,36,0,21,0,0,1,0,61.11587313220277,1,0,0,1,3,1,44.05908446487423
1231,11,81,1,18,0,0,0,1,56.137462931064306,1,0,0,1,16,1,43.04828712871024
1232,23,99,0,18,1,0,0,1,31.13162491892276,1,0,0,1,7,1,33.01423338402202
1233,1,60,1,29,1,0,0,1,46.25775374957466,1,0,0,1,5,1,30.965152470717506
1234,46,11,0,22,0,0,0,1,54.8969677459316,0,0,0,1,7,1,30.658847183842237
1235,37,63,1,29,0,0,0,1,51.38865617188338,0,0,0,1,19,0,32.058828326231406
1236,21,21,0,19,1,0,0,1,56.18204245183952,0,0,0,1,17,0,36.55801288382352
1237,26,52,0,21,0,1,0,0,51.15981659782297,1,1,1,0,16,0,32.807437044582166
1238,46,55,0,18,1,0,0,1,48.67402326520667,0,0,0,1,19,0,37.07320419391321
1239,36,26,0,21,1,1,0,0,48.36837864162759,1,0,1,0,18,1,40.73938248986586
1240,23,68,0,28,0,1,0,0,60.91179313594536,1,1,0,0,19,0,35.764250893064585
1241,1,34,1,23,1,1,0,0,56.94939586430623,1,0,1,0,4,1,36.00382268954782
1242,40,52,1,27,0,1,0,0,54.04743803745462,1,0,0,1,1,0,28.02309795812212
1243,15,82,1,21,1,0,0,1,50.88833098900778,1,1,1,0,4,1,33.67770813341322
1244,21,99,1,18,1,0,0,1,44.51181308619782,0,0,0,1,4,0,33.97653605288383
1245,47,93,0,24,0,0,1,0,46.93246335838461,1,0,0,1,9,1,32.26612287339376
1246,9,52,0,19,0,0,0,1,60.646711244368774,1,1,0,0,8,1,44.27727260017401
1247,9,29,0,26,1,0,0,1,59.70502494536216,1,0,0,1,2,1,34.3829175393989
1248,10,38,0,20,1,0,0,1,43.51427570304566,1,0,0,1,6,1,35.41552094175384
1249,26,42,1,25,0,1,0,0,50.99919847724901,0,1,0,0,11,1,33.9924748120497
1250,41,21,1,25,1,0,0,1,54.98467322614065,0,1,0,0,4,1,42.03239547668574
1251,35,42,0,20,0,1,0,0,54.331844114066634,0,1,0,0,14,0,32.793644257657526
1252,25,13,0,21,0,0,0,1,54.254826830634315,1,0,0,1,9,1,33.543768912729455
1253,26,64,1,19,1,0,1,0,38.87925181623264,0,0,0,1,2,1,33.420048981265886
1254,11,17,1,21,0,0,1,0,38.285159114521896,0,0,0,1,1,1,22.40602916349903
1255,38,9,0,28,1,1,0,0,61.70194743361313,1,0,1,0,4,1,45.447522033699364
1256,2,41,1,28,0,0,0,1,65.09025198891854,1,0,1,0,12,1,45.095644755151525
1257,7,1,1,28,1,1,0,0,35.18478860956543,0,0,1,0,5,1,16.02208764720995
1258,18,2,0,26,0,1,0,0,49.72239863355337,1,0,0,1,9,0,33.42894985872666
1259,27,60,0,19,1,1,0,0,58.14050797333322,1,0,0,1,4,1,36.19861639523361
1260,34,48,1,29,1,0,1,0,27.962214962402552,1,0,1,0,16,0,25.079182167583586
1261,27,29,1,29,0,1,0,0,39.26662141920956,1,0,0,1,2,0,24.14715407125998
1262,17,97,1,20,1,1,1,0,49.0780297787287,1,1,0,0,16,0,35.65497347121483
1263,43,10,0,28,0,0,0,1,44.02761343941784,1,0,0,1,16,1,33.28993148149424
1264,44,58,0,28,0,0,0,1,52.09143501145549,0,0,0,1,11,1,33.83184511724731
1265,24,60,1,21,1,0,0,1,64.70482027683688,1,1,0,0,1,1,40.30837983227951
1266,25,21,1,22,0,0,1,0,41.47202372486767,0,0,0,1,15,0,21.658995508787072
1267,7,28,0,18,1,0,1,0,50.502728913153746,1,0,0,1,4,1,42.04239063841047
1268,6,75,1,24,1,1,0,0,46.55203877005817,0,0,0,1,18,0,31.902330521006935
1269,24,34,1,27,1,0,0,1,51.36365308073139,0,1,0,0,17,1,27.9076875998
1270,33,8,1,24,0,0,0,1,50.05800119116094,0,0,0,1,7,1,29.562322159399095
1271,49,59,1,26,0,1,1,0,76.37198199132543,0,0,0,1,18,1,47.19594454871533
1272,29,86,1,21,0,0,1,0,64.89577458847579,0,1,0,0,13,1,34.97785531078162
1273,43,72,0,23,1,1,0,0,34.19064479362768,0,1,0,0,20,0,21.32977568507883
1274,22,49,1,28,1,0,0,1,40.99865237027491,1,0,1,0,20,1,37.68846418839054
1275,26,79,0,19,1,0,0,1,42.22142741791386,1,1,0,0,10,1,46.28099775268026
1276,28,17,1,29,0,0,0,1,37.65724515872199,0,1,1,0,1,1,24.3976583948996
1277,50,60,0,29,0,0,0,1,36.31637019210865,1,0,0,1,2,1,17.07546604710452
1278,21,87,1,21,0,0,0,1,48.21633575305218,0,0,0,1,17,1,30.05150937566869
1279,49,88,0,19,0,1,1,0,42.60312435988359,0,0,0,1,3,1,26.982024206775616
1280,7,45,0,27,0,0,0,1,41.092063335340356,1,0,0,1,17,1,32.29695625445607
1281,17,83,0,22,0,1,1,0,70.20473977092797,0,1,0,0,12,1,48.33280455821854
1282,20,69,0,24,0,0,0,1,43.291223792403194,1,0,0,1,12,1,36.455998227150786
1283,41,32,1,18,0,0,0,1,45.568322721867986,1,1,0,0,20,1,30.833239648214875
1284,49,44,1,27,0,0,0,1,57.41456486992615,1,0,0,1,10,1,38.037131431140075
1285,20,65,1,27,0,0,0,1,45.53471527925586,1,0,0,1,7,0,20.991144459596164
1286,22,87,0,24,0,1,0,0,38.343264895482974,1,0,1,0,10,0,21.44206316768711
1287,28,8,0,27,0,1,0,0,47.42060296148269,1,0,0,1,18,0,25.301102870709947
1288,40,77,0,23,1,1,0,0,70.08733422896103,1,1,0,0,6,0,45.789192784762065
1289,49,72,0,23,0,0,0,1,45.185579097350754,0,0,0,1,7,1,22.961988049788722
1290,7,87,1,29,0,0,0,1,40.8823326417015,0,0,0,1,17,1,21.318437040293535
1291,1,43,0,25,0,0,0,1,54.202303308490215,1,0,1,0,12,1,41.62777315357071
1292,32,1,0,25,0,1,0,0,46.94085512340029,1,1,1,0,17,1,22.256548787887006
1293,13,51,0,23,0,0,0,1,77.38994127673045,0,1,0,0,18,1,47.602207658425556
1294,30,24,0,20,0,0,0,1,42.131030482734,0,0,0,1,14,0,31.83940458197943
1295,23,99,1,22,1,0,0,1,67.3373072021005,1,0,0,1,11,1,47.48491987627596
1296,19,24,1,19,0,0,1,0,61.63389549889045,1,0,0,1,2,1,45.67587943892921
1297,32,17,0,22,0,0,0,1,46.18654696878106,0,0,0,1,1,1,25.00407133468678
1298,30,5,0,26,1,0,0,1,49.96484705343603,0,0,1,0,11,1,42.82262443523747
1299,29,20,0,27,0,1,0,0,39.70120141455488,1,0,0,1,2,1,18.03763539904994
1300,49,21,0,18,0,1,0,0,44.615584703769876,1,0,0,1,16,0,37.15422875630071
1301,45,58,0,27,1,0,1,0,46.11554170397665,1,0,0,1,3,1,30.508133580480997
1302,29,31,1,22,1,0,0,1,51.57853531010456,0,0,1,0,20,0,42.17161330685964
1303,30,100,1,29,0,0,0,1,35.87319874025937,1,0,0,1,1,0,20.973565349472494
1304,16,11,1,23,0,1,0,0,53.11484670336292,1,0,0,1,20,1,40.89186351653314
1305,40,52,0,28,0,1,0,0,48.54131578703352,1,0,0,1,8,1,38.75379350465406
1306,19,15,0,24,0,1,0,0,53.98107801012833,0,0,0,1,19,0,31.588884015189937
1307,18,83,1,26,1,1,0,0,55.47306642244359,0,0,0,1,1,1,40.683323862890845
1308,1,7,1,23,0,0,0,1,47.74064556144215,0,0,0,1,5,1,29.754557042980018
1309,14,28,1,22,0,1,1,0,54.88197776891286,0,1,0,0,1,0,25.906175525481764
1310,47,51,0,29,1,0,0,1,49.12823838574069,1,0,0,1,11,1,40.60849155974665
1311,50,58,1,24,1,0,0,1,57.43472989428066,0,1,0,0,9,1,33.26798224867608
1312,2,5,0,18,0,0,0,1,53.16125816359724,1,0,0,1,5,1,31.381681407756542
1313,28,5,1,28,1,0,0,1,51.810415011460414,0,0,0,1,2,1,29.182327487133634
1314,49,94,1,22,0,0,0,1,48.97554023865934,1,0,0,1,13,1,34.98641054825288
1315,50,96,1,19,1,0,0,1,62.958159129500125,1,0,0,1,18,1,41.50700177176231
1316,30,8,0,21,0,0,0,1,54.05185229295023,1,0,0,1,12,1,29.95933944853568
1317,38,64,1,24,0,1,1,0,36.785375270014015,0,0,0,1,14,1,19.09436652302543
1318,4,10,0,22,0,0,1,0,45.28049230736119,0,0,1,0,5,0,24.869398598352742
1319,1,38,0,29,0,0,0,1,47.714151916731645,1,1,0,0,10,0,34.61183511594218
1320,8,96,0,23,0,0,0,1,49.988768396941936,1,0,0,1,20,1,38.038622252592546
1321,29,92,1,19,1,0,0,1,51.76707351226507,0,0,0,1,2,1,38.09398185718331
1322,39,81,0,20,1,0,0,1,40.55783285723189,1,0,0,1,4,1,31.70092034410682
1323,3,95,0,24,0,0,0,1,49.320021395850745,0,0,0,1,12,1,31.44922387479348
1324,32,8,1,28,0,0,0,1,46.8587865274513,0,0,0,1,11,0,29.286649638068525
1325,10,25,0,19,0,1,0,0,60.8474424275396,1,0,0,1,4,1,41.26922556062909
1326,10,73,1,29,1,1,0,0,40.04921690678724,1,0,0,1,11,1,38.217497923550525
1327,19,66,0,23,1,0,0,1,49.82621399991834,1,0,1,0,9,1,37.53023937490461
1328,46,79,0,22,1,0,1,0,43.1461488765954,1,0,0,1,10,0,37.05086804246898
1329,34,50,1,27,1,0,0,1,68.62995915519792,1,0,0,1,6,0,42.91582320395756
1330,33,67,0,18,0,1,0,0,62.56613602653481,1,1,1,0,15,1,45.5530558339963
1331,23,49,0,29,0,0,0,1,33.576420846094024,1,1,0,0,10,1,24.726192968924178
1332,28,36,1,28,1,1,0,0,42.03786314914262,0,1,0,0,6,1,23.499805699516273
1333,32,68,1,27,1,1,0,0,58.709232920677195,0,0,0,1,1,1,42.86196250324306
1334,50,78,1,28,0,1,0,0,54.57283048043202,1,0,1,0,20,1,30.03760816814403
1335,7,41,0,21,0,1,0,0,54.25931782646314,1,0,0,1,4,0,23.721014250277122
1336,29,89,0,28,1,0,0,1,51.9085270575959,1,0,0,1,14,1,44.11903297553292
1337,8,62,1,19,0,0,0,1,59.511998850679134,1,0,0,1,20,0,41.13404386625397
1338,1,10,1,21,0,1,1,0,57.80976604397459,0,1,0,0,20,0,30.63076786787374
1339,3,21,1,18,1,0,0,1,47.094438602805,1,0,0,1,8,1,38.2934275678806
1340,24,36,1,19,0,0,0,1,38.00741500073073,0,0,0,1,11,1,30.74384025866909
1341,23,12,1,25,0,0,0,1,33.09934738806852,1,0,0,1,15,0,24.915496165007774
1342,8,91,0,23,1,0,0,1,48.96361274762899,0,0,0,1,19,1,45.66092001395703
1343,47,2,0,19,1,1,0,0,31.600983357562395,1,0,0,1,8,1,22.965518745191766
1344,37,13,1,29,1,0,0,1,52.50996723675409,0,0,0,1,13,1,24.53769226876954
1345,3,53,0,23,0,0,0,1,46.9196846188259,0,0,0,1,18,1,23.25697249203079
1346,33,32,0,27,0,1,0,0,69.43911036461438,0,0,0,1,17,1,32.40155867175011
1347,28,95,1,26,1,1,0,0,53.43129272492307,0,0,0,1,6,1,46.193264920770815
1348,47,16,1,24,1,0,0,1,49.70774820437681,1,0,0,1,15,1,38.549946232492346
1349,8,32,0,26,0,0,0,1,33.83830280269671,0,1,0,0,13,1,32.20849195109025
1350,34,32,0,22,1,0,0,1,37.376789146839954,1,0,0,1,18,1,29.313305991290665
1351,35,98,0,24,0,0,0,1,56.813541422662695,1,0,0,1,11,1,33.15268305944211
1352,32,11,1,28,0,0,0,1,46.86903339010934,1,1,0,0,13,1,23.18104564292691
1353,24,10,1,24,0,0,0,1,75.353757480395,0,0,0,1,1,1,43.51848733632496
1354,14,15,0,29,0,0,0,1,49.16948705164739,0,0,0,1,18,1,35.88273547516244
1355,32,17,0,29,0,0,0,1,51.68922280138754,0,0,1,0,5,0,31.140472518485026
1356,46,40,1,20,1,0,0,1,36.83103018522072,0,1,0,0,6,0,17.55108023736841
1357,43,18,0,24,1,0,0,1,59.474315655153156,1,0,0,1,1,0,45.74021246833204
1358,16,55,1,18,1,0,0,1,40.74279112584223,0,0,0,1,7,0,32.24966278051081
1359,4,73,1,26,0,1,0,0,55.244120819106875,0,0,0,1,4,1,31.537198938495425
1360,37,25,0,27,0,0,0,1,58.11793314170629,1,0,0,1,9,1,34.98548633365546
1361,21,59,1,23,0,0,0,1,50.951932590680265,1,1,0,0,15,1,25.77443096019869
1362,14,78,0,22,0,0,0,1,67.56970935637304,0,0,0,1,6,0,45.12216559848367
1363,31,89,0,24,1,1,0,0,43.8929692834975,0,0,0,1,17,0,28.23413648470628
1364,48,22,1,22,1,0,0,1,66.75540213121548,0,0,0,1,20,1,30.659340608731245
1365,18,30,0,27,1,0,0,1,37.29053981400098,0,0,0,1,18,1,19.10888861927871
1366,7,84,1,22,0,0,0,1,57.99028491879636,0,1,1,0,4,1,38.64526287826424
1367,10,85,1,28,0,1,0,0,48.575865187085434,0,1,0,0,9,1,29.325950584559614
1368,7,44,0,27,0,0,0,1,42.91867408886732,0,0,0,1,14,1,22.313914998386746
1369,33,32,0,28,0,0,0,1,33.38721251267984,0,1,0,0,3,0,21.111291896844893
1370,23,51,0,24,1,0,1,0,47.393308560831876,1,0,1,0,1,1,31.02574816558866
1371,21,46,0,27,1,0,0,1,46.76184919819295,0,1,0,0,11,0,28.93323877878119
1372,19,21,0,24,0,1,0,0,51.72906222954458,1,0,1,0,1,1,31.47979023450092
1373,48,99,0,28,1,0,0,1,57.24814976310739,0,0,0,1,12,1,46.93634871641146
1374,19,32,0,20,1,0,0,1,41.91533826894655,1,0,0,1,9,0,41.943012974337094
1375,36,94,1,20,0,0,0,1,67.582676811706,1,0,0,1,5,1,33.44370821523265
1376,29,39,1,27,1,0,1,0,44.614652876943815,1,0,0,1,15,1,35.19574600076651
1377,18,12,1,29,0,0,0,1,56.021939790274,0,1,0,0,18,0,28.512130949561406
1378,2,47,0,20,0,0,0,1,50.90167383263283,1,1,0,0,9,0,28.614811956519326
1379,1,18,0,23,1,0,0,1,48.012902863444175,1,0,0,1,13,1,28.223296025692903
1380,47,21,1,29,1,0,0,1,50.40057182265032,1,0,0,1,13,1,34.611679432988154
1381,5,13,0,23,0,0,0,1,40.597124818293956,1,1,0,0,13,1,22.10221811631887
1382,20,21,0,20,0,1,0,0,46.124338674275684,1,0,1,0,10,0,36.30230609128357
1383,11,8,1,20,1,1,0,0,36.6024474670385,1,0,0,1,10,0,26.25181726084983
1384,42,46,1,25,1,1,0,0,44.5072966387973,1,0,1,0,7,1,25.08525031404755
1385,2,7,1,25,1,0,0,1,45.33333072982062,1,0,0,1,5,1,34.935878422445874
1386,3,23,0,24,0,1,0,0,58.452213627713434,1,0,1,0,20,0,37.686688805504744
1387,23,96,1,27,1,0,0,1,46.680748066529446,1,0,0,1,7,1,34.80070281947881
1388,12,75,1,21,0,0,0,1,45.51918376262628,0,0,0,1,20,1,32.3615036077643
1389,20,86,1,21,1,1,0,0,52.200401666540394,1,0,0,1,10,1,45.97971020098545
1390,5,22,1,20,0,0,0,1,51.80852609322563,1,1,0,0,10,1,33.194295257477236
1391,37,89,1,22,1,0,0,1,44.08959328685045,1,0,0,1,13,1,36.49217271048675
1392,38,22,1,20,0,0,0,1,53.94228392518798,1,0,0,1,15,1,34.85179063186397
1393,30,92,0,25,0,0,0,1,48.21352802321945,1,0,1,0,6,1,34.400577982964016
1394,9,29,1,24,0,0,0,1,44.07336699344994,1,0,1,0,20,0,22.595554816045144
1395,34,13,1,20,0,0,1,0,45.04521169061006,0,0,1,0,12,1,32.27384911564165
1396,44,82,1,26,1,1,0,0,59.49350689351943,0,0,1,0,19,1,41.2012098766313
1397,35,2,0,29,1,0,0,1,45.34572006740442,1,0,0,1,11,0,30.99984878509316
1398,22,29,0,22,1,0,0,1,52.61125336506143,0,0,1,0,6,0,46.04849095143463
1399,44,85,1,26,0,0,0,1,37.17599735619537,1,0,1,0,1,1,17.298437426966245
1400,24,79,1,24,1,0,0,1,61.1530499839226,0,0,0,1,2,1,40.90069707885571
1401,17,52,1,24,1,1,1,0,44.170057258415085,1,0,0,1,15,1,30.465986282028087
1402,10,27,1,23,0,0,0,1,54.00289496743887,0,0,1,0,4,1,36.33175010786198
1403,30,50,1,19,0,0,1,0,47.48431871996903,1,1,0,0,5,1,41.23879359102267
1404,46,95,1,26,1,0,0,1,53.888341577924585,0,0,0,1,15,1,40.46077603220508
1405,23,79,1,23,1,0,0,1,54.434402203646925,1,0,0,1,11,1,40.670411087614845
1406,32,23,1,25,1,0,0,1,48.55336739789895,1,0,0,1,10,0,42.27504802906721
1407,17,88,1,18,0,0,0,1,31.340354517057307,0,1,1,0,17,1,18.061968381355584
1408,50,44,0,22,1,0,0,1,60.91015109408241,1,0,0,1,2,1,46.05097937001614
1409,17,77,0,29,0,0,1,0,48.60097337699165,0,0,0,1,20,1,31.599335040605418
1410,14,22,1,18,1,0,0,1,53.68006007174066,0,0,0,1,10,1,30.125123701069995
1411,9,43,0,27,1,0,1,0,56.91718689908269,1,0,0,1,20,1,51.193358606533884
1412,40,37,0,28,0,0,0,1,45.42825852856971,1,0,0,1,3,0,35.7860661990256
1413,2,61,0,25,1,0,1,0,55.17135456604462,1,0,0,1,19,0,37.41209620926081
1414,45,97,0,25,0,1,0,0,42.5239790587576,0,0,1,0,5,0,31.89272684383433
1415,25,56,0,18,1,0,0,1,53.87542856478548,1,1,0,0,3,1,33.74786422549891
1416,39,3,0,26,0,0,0,1,50.197027634778706,1,0,0,1,8,1,35.69283787811108
1417,9,63,1,19,0,0,0,1,45.77504856499543,0,0,1,0,5,1,28.952618964468144
1418,22,19,1,29,0,0,0,1,50.469921703129984,1,0,0,1,12,1,42.33392709242266
1419,43,23,0,26,0,0,0,1,39.44806526603848,0,1,0,0,14,0,27.568341659931782
1420,46,29,0,18,0,0,0,1,53.09039927673898,0,0,0,1,7,0,25.738438588785158
1421,4,30,1,29,1,0,1,0,54.128220790228184,1,1,0,0,11,0,46.163269864749545
1422,26,39,0,27,1,0,0,1,53.45640139904114,1,0,0,1,8,0,38.13093664507977
1423,29,25,1,26,1,0,0,1,65.02170827540982,0,0,1,0,5,0,39.824358758663834
1424,45,8,1,21,0,0,0,1,49.05026285894984,1,0,0,1,8,1,32.83614846636956
1425,34,58,1,26,1,0,1,0,49.73877327872095,1,1,0,0,12,0,35.62983993120443
1426,23,16,0,24,0,0,0,1,38.297305988783,1,0,0,1,15,1,35.7024612267287
1427,37,72,1,28,1,0,1,0,65.72469491542905,0,0,0,1,19,0,47.55075509370208
1428,11,1,0,23,0,0,1,0,35.01856604865493,0,0,0,1,16,1,17.531763551699846
1429,6,5,1,22,1,1,1,0,52.28563606699878,1,0,0,1,14,1,36.473622084437785
1430,18,3,1,28,1,1,1,0,43.85218926291415,1,0,0,1,7,0,27.873225598478285
1431,21,65,0,26,1,0,0,1,50.62316612674639,0,1,1,0,8,1,38.97253310522193
1432,42,4,0,19,0,0,0,1,36.919407278734084,0,0,1,0,7,0,23.427186976952367
1433,36,99,0,28,0,0,0,1,58.91663469770879,1,0,0,1,18,1,34.12679570464544
1434,41,96,1,29,0,1,0,0,40.4482040170046,1,0,0,1,6,1,35.068028939089025
1435,38,64,0,19,1,0,0,1,61.662531130994864,0,0,0,1,19,1,43.6119122899343
1436,34,98,1,28,1,0,0,1,40.7238954814371,0,0,0,1,4,1,28.401966157053657
1437,17,89,0,29,0,0,0,1,59.752124191044054,0,0,0,1,3,1,37.3530679264168
1438,37,10,1,26,1,0,0,1,41.690351236109855,0,0,0,1,17,1,22.434278492077873
1439,25,21,1,29,1,0,0,1,43.853902887348255,0,1,0,0,19,1,33.19911450775075
1440,38,46,1,20,1,0,1,0,49.9815391163588,1,0,0,1,15,1,36.644549930692236
1441,12,91,1,25,0,0,0,1,41.520732965162175,0,0,0,1,6,1,30.70569207115694
1442,23,27,0,28,0,0,0,1,41.22624215419959,0,0,0,1,12,1,30.0919076214348
1443,42,66,0,26,0,1,0,0,41.63658697001445,0,0,0,1,19,0,26.766573109400504
1444,22,41,1,25,1,0,0,1,53.18855584605941,1,0,0,1,6,1,39.194050902245905
1445,21,13,0,21,0,0,1,0,49.99550601317738,1,1,0,0,11,1,41.8819569678866
1446,27,9,0,29,0,0,0,1,50.52631227893645,0,0,0,1,20,1,25.63149714020374
1447,31,36,0,18,1,0,0,1,46.75367145639123,1,1,0,0,20,1,33.68520744154271
1448,6,86,0,21,1,0,0,1,55.486998998606694,1,0,1,0,10,1,47.47486455002815
1449,27,90,0,26,1,0,0,1,60.50058031120622,0,0,0,1,16,1,47.96622476642058
1450,40,58,1,19,0,0,0,1,55.756170642012265,1,1,0,0,18,1,36.424277961003305
1451,34,54,0,20,0,0,0,1,47.91028448750671,0,1,0,0,14,1,27.489575468843796
1452,12,12,1,27,1,0,0,1,37.792149163256745,0,1,1,0,4,1,22.320016724339517
1453,45,81,0,25,0,0,1,0,30.22919300315922,1,0,0,1,12,0,14.6253795394904
1454,7,78,1,23,0,0,0,1,49.351351496269054,0,0,0,1,20,1,41.61956034427799
1455,10,14,0,25,0,0,0,1,30.068085871084477,0,0,0,1,8,1,19.060559554096226
1456,45,34,1,24,0,0,0,1,48.006946666644275,1,0,0,1,7,1,34.238543464048504
1457,17,53,1,22,0,0,0,1,64.02623198806572,1,0,1,0,9,1,44.18087226561424
1458,26,20,0,26,1,0,0,1,38.46529949368791,0,1,0,0,17,1,34.70834859608099
1459,21,75,1,21,1,0,0,1,37.13893051986089,1,0,0,1,10,1,28.687080210251953
1460,28,16,1,23,1,0,1,0,56.36934229414223,1,1,0,0,3,1,39.38781631350655
1461,46,95,1,19,0,0,0,1,21.94258580709805,1,0,0,1,8,1,20.580139217758887
1462,2,70,1,19,0,0,1,0,53.8180814039545,1,0,1,0,14,1,27.056284409556056
1463,43,56,0,19,0,1,0,0,64.68509275727493,1,0,1,0,7,1,49.372615376141695
1464,1,83,1,27,1,0,1,0,41.2751509060499,0,0,0,1,16,1,37.69575763837502
1465,36,58,0,24,0,0,0,1,39.557602528821164,0,1,0,0,18,1,27.12348244917056
1466,26,4,0,19,1,0,0,1,55.9002329759953,1,0,0,1,11,1,37.441421135964816
1467,29,4,1,29,1,0,0,1,38.29256222573778,1,0,0,1,6,1,35.181151717569215
1468,21,20,0,19,0,0,1,0,58.1081872373446,0,0,0,1,20,0,35.90973945647277
1469,11,10,1,26,0,0,1,0,39.10690071751134,1,0,0,1,14,0,27.915204743797148
1470,40,24,1,24,1,0,0,1,67.68402335334419,0,1,0,0,13,1,45.91279227693376
1471,11,99,1,28,1,0,0,1,56.62305645728229,0,0,0,1,4,0,33.72215739756193
1472,36,26,1,20,0,0,0,1,50.380438101897994,0,0,0,1,20,1,33.96457697530935
1473,49,37,0,20,0,0,0,1,67.10754943092354,1,1,0,0,20,1,36.448145598125315
1474,39,85,0,24,1,0,0,1,60.315437078517014,1,0,0,1,11,1,33.800534945612895
1475,40,54,0,22,0,0,1,0,53.686167769433105,1,1,0,0,18,1,37.69361081443981
1476,35,21,0,27,0,1,0,0,31.367800662615185,1,0,0,1,1,1,25.82885347849033
1477,34,74,0,23,0,0,0,1,42.98505958930613,1,0,0,1,12,1,26.8833519905012
1478,47,38,0,29,1,0,0,1,60.85409588870506,0,1,0,0,18,1,37.823950595646046
1479,24,46,1,25,0,0,0,1,36.99873956792399,0,1,0,0,7,0,27.046874645512695
1480,22,4,1,26,0,0,0,1,42.34276726697295,0,0,0,1,12,1,27.462131748671883
1481,5,60,0,18,0,1,0,0,39.77902212493389,0,0,0,1,1,0,21.326940928596315
1482,33,57,1,20,1,1,0,0,54.023568263212425,1,1,0,0,4,1,41.48056499007853
1483,36,45,0,28,1,0,0,1,59.63611810862881,0,0,1,0,18,1,39.9735003104688
1484,47,20,0,24,1,1,0,0,59.64598918591237,1,0,1,0,15,1,38.29112745921412
1485,20,17,1,23,1,0,0,1,41.47180603927736,1,0,0,1,3,1,31.64895706749123
1486,19,71,1,24,1,0,0,1,53.88658522368681,1,0,0,1,7,1,41.356634873316864
1487,35,4,1,25,0,1,0,0,41.001173829543035,0,0,0,1,6,1,23.37178758662904
1488,43,93,0,23,0,1,1,0,47.89451500261967,0,1,0,0,15,1,35.615471820089894
1489,17,14,1,20,1,0,0,1,55.201680989460165,1,0,0,1,15,1,44.287654499008596
1490,45,3,1,19,0,1,0,0,60.613753366291846,1,1,0,0,6,1,37.922883161984224
1491,43,88,1,29,0,1,1,0,28.506030063388437,1,0,0,1,8,1,21.03186706039539
1492,34,80,1,24,1,1,0,0,50.98634691408499,1,0,1,0,8,0,36.96955476843677
1493,9,58,1,29,0,1,0,0,64.07293303529943,1,0,0,1,1,1,39.112247957441376
1494,26,55,1,29,0,1,1,0,52.32219429675367,0,0,0,1,13,0,32.665761341975625
1495,2,4,1,29,1,0,1,0,50.82613272793312,0,0,0,1,13,1,25.85500193857548
1496,9,24,1,28,1,1,0,0,44.36992848519631,1,0,0,1,11,1,35.348962463548176
1497,9,34,1,18,0,0,0,1,63.8075296778628,0,0,0,1,4,1,40.916223871772914
1498,40,30,0,20,1,1,0,0,44.832159047887274,1,0,0,1,7,1,47.31676288239887
